City,2020-01-01,2020-01-02,2020-01-03,2020-01-04,2020-01-05,2020-01-06,2020-01-07,2020-01-08,2020-01-09,2020-01-10,2020-01-11,2020-01-12,2020-01-13,2020-01-14,2020-01-15,2020-01-16,2020-01-17,2020-01-18,2020-01-19,2020-01-20,2020-01-21,2020-01-22,2020-01-23,2020-01-24,2020-01-25,2020-01-26,2020-01-27,2020-01-28,2020-01-29,2020-01-30,2020-01-31,2020-02-01,2020-02-02,2020-02-03,2020-02-04,2020-02-05,2020-02-06,2020-02-07,2020-02-08,2020-02-09,2020-02-10,2020-02-11,2020-02-12,2020-02-13,2020-02-14,2020-02-15,2020-02-16,2020-02-17,2020-02-18,2020-02-19,2020-02-20,2020-02-21,2020-02-22,2020-02-23,2020-02-24,2020-02-25,2020-02-26,2020-02-27,2020-02-28,2020-02-29,2020-03-01,2020-03-02,2020-03-03,2020-03-04,2020-03-05,2020-03-06,2020-03-07,2020-03-08,2020-03-09,2020-03-10,2020-03-11,2020-03-12,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22,2020-04-23,2020-04-24,2020-04-25,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-04-30,2020-05-01,2020-05-02,2020-05-03,2020-05-04,2020-05-05,2020-05-06,2020-05-07,2020-05-08,2020-05-09,2020-05-10,2020-05-11,2020-05-12,2020-05-13,2020-05-14,2020-05-15,2020-05-16,2020-05-17,2020-05-18,2020-05-19,2020-05-20,2020-05-21,2020-05-22,2020-05-23,2020-05-24,2020-05-25,2020-05-26,2020-05-27,2020-05-28
NewYork,11.302,11.702,10.095,9.391,10.376,10.376,10.376,9.759,9.759,7.6129999999999995,7.6129999999999995,7.347,6.922999999999999,6.704,8.621,8.371,10.505,10.505,10.610999999999999,10.610999999999999,10.610999999999999,10.031,10.254000000000001,10.243,11.514000000000001,11.514000000000001,11.707,12.632,12.632,12.204,12.204,6.926,6.986000000000001,7.105,7.105,8.005,9.967,7.809,7.827999999999999,7.834,7.834,7.356,6.614,6.614,6.684,6.684,6.997000000000001,6.972,6.972,6.972,6.847,7.377999999999999,7.829,6.892,6.88,6.88,6.88,6.79,6.79,6.189,5.987,5.437,5.437,5.437,5.437,4.876,3.7969999999999997,3.7510000000000003,3.918,3.95,3.95,3.95,3.6430000000000002,3.7960000000000003,4.155,4.194,4.94,4.94,6.872999999999999,6.872999999999999,6.872999999999999,7.47,8.062000000000001,8.022,8.09,7.064,7.064,5.981,6.278,5.848,5.886,5.534,5.534,3.2460000000000004,3.4339999999999997,3.4339999999999997,3.4339999999999997,3.4339999999999997,3.488,3.533,3.571,3.571,3.967,3.971,4.163,3.62,3.735,3.735,4.113,4.245,4.245,4.245,4.245,4.477,4.523,3.928,3.6439999999999997,3.6439999999999997,3.589,3.589,4.16,3.94,3.8939999999999997,2.998,3.173,3.173,3.642,3.642,3.73,3.681,3.628,3.654,3.562,3.487,3.487,3.2039999999999997,3.2039999999999997,3.167,3.068,3.2439999999999998,3.237,3.011,3.0010000000000003,2.783,2.698,2.7739999999999996,2.8169999999999997,2.88,2.867
OklahomaCity,2.763,2.758,2.745,2.698,2.698,2.6830000000000003,3.312,3.293,3.502,3.448,3.182,3.29,3.2260000000000004,2.647,2.647,2.115,1.5930000000000002,1.704,2.002,2.279,2.2969999999999997,2.2969999999999997,2.262,2.9610000000000003,2.9610000000000003,3.003,2.9930000000000003,3.015,3.015,3.015,2.855,3.4960000000000004,3.444,3.324,3.201,3.201,3.201,3.076,2.12,2.5540000000000003,2.6630000000000003,2.569,2.5069999999999997,2.5069999999999997,2.4019999999999997,2.546,2.546,2.5540000000000003,2.5140000000000002,2.408,2.625,2.491,2.509,2.383,2.051,2.169,2.146,2.21,2.17,2.227,2.227,2.227,2.251,2.266,2.21,2.069,2.124,2.124,2.185,2.185,2.094,2.0069999999999997,1.929,1.965,1.965,1.965,1.954,1.804,2.062,2.182,2.267,2.24,2.24,2.235,2.235,2.235,2.4,2.4,2.4219999999999997,2.4219999999999997,2.249,2.287,2.279,2.059,2.0540000000000003,1.626,1.662,1.655,1.669,1.7480000000000002,1.758,1.796,1.796,1.999,1.999,2.185,2.0140000000000002,2.077,2.006,2.0069999999999997,2.2119999999999997,2.2119999999999997,2.041,2.013,1.9709999999999999,1.9340000000000002,1.9140000000000001,1.9669999999999999,1.8780000000000001,1.9709999999999999,1.9709999999999999,2.051,1.9969999999999999,2.017,2.0180000000000002,1.871,1.871,1.986,2.019,2.079,2.055,1.954,1.8630000000000002,1.786,1.578,1.5919999999999999,1.361,1.675,1.679,1.675,1.67,1.67,1.6369999999999998,1.6369999999999998,1.618,1.632,1.7209999999999999,1.686,1.744
Orlando,1.597,2.056,2.052,2.052,2.0380000000000003,2.0380000000000003,2.0380000000000003,2.023,2.533,3.158,3.7569999999999997,3.7569999999999997,4.136,4.176,4.311,4.311,4.275,3.68,3.6489999999999996,3.762,3.609,3.609,3.605,3.465,3.465,2.7319999999999998,3.1069999999999998,3.109,2.937,2.91,2.91,2.645,2.7680000000000002,2.8989999999999996,2.889,2.977,3.159,3.158,3.03,3.03,3.1069999999999998,2.887,2.862,2.862,2.885,2.971,3.315,3.2119999999999997,3.195,3.214,3.156,2.9210000000000003,2.752,2.889,2.68,2.3569999999999998,2.891,2.891,2.526,2.38,2.241,2.229,2.193,2.262,2.262,2.5340000000000003,2.519,2.594,2.593,2.7089999999999996,2.685,2.315,2.041,2.171,2.147,2.1069999999999998,2.115,2.1519999999999997,2.095,2.021,1.651,1.761,1.8130000000000002,1.891,1.895,1.854,1.7919999999999998,1.915,1.915,1.986,1.972,1.936,1.855,1.855,1.9069999999999998,1.806,1.726,1.651,1.492,1.4380000000000002,1.367,1.4680000000000002,1.5230000000000001,1.5230000000000001,1.965,2.0269999999999997,2.146,2.238,2.2319999999999998,2.149,2.388,2.533,2.539,2.5269999999999997,2.504,2.559,2.509,2.635,2.6260000000000003,2.501,2.336,2.356,2.267,2.272,2.3369999999999997,2.329,2.22,2.17,2.166,2.1590000000000003,2.156,2.166,2.039,2.084,2.1319999999999997,2.248,2.784,2.945,2.945,2.969,3.2230000000000003,3.142,3.3510000000000004,3.2939999999999996,3.3510000000000004,3.2560000000000002,3.2319999999999998,3.395,3.4330000000000003
Philadelphia,9.005,9.152000000000001,8.742,8.629,10.051,10.051,10.051,8.472999999999999,8.636000000000001,7.396,7.396,7.396,6.843999999999999,5.651,6.098,5.869,6.257000000000001,6.257000000000001,6.269,6.269,6.269,6.233,6.051,6.051,6.64,6.64,6.5,6.946000000000001,6.946000000000001,6.7829999999999995,6.7829999999999995,5.857,5.8260000000000005,5.871,5.871,5.98,5.812,6.29,6.29,6.19,6.19,6.254,5.9270000000000005,5.9270000000000005,5.949,5.949,5.85,5.867999999999999,5.867999999999999,5.867999999999999,6.015,6.146,5.938,5.361000000000001,5.3389999999999995,5.3389999999999995,5.385,5.82,5.82,5.789,5.3629999999999995,5.257000000000001,5.257000000000001,5.257000000000001,5.257000000000001,4.587,4.282,4.119,4.1819999999999995,4.413,4.413,4.413,3.4960000000000004,3.798,3.825,4.135,4.54,4.54,5.115,5.115,5.332999999999999,5.603,6.019,6.019,5.997999999999999,5.192,5.192,5.192,5.284,4.879,4.83,4.559,4.559,3.409,3.3510000000000004,3.3510000000000004,3.3510000000000004,3.27,3.221,3.282,3.17,3.17,3.17,3.17,3.187,2.903,2.903,2.903,3.233,3.2239999999999998,3.2239999999999998,3.2239999999999998,3.905,4.237,4.149,3.926,3.926,3.822,3.822,3.822,4.322,4.322,4.314,3.6239999999999997,3.612,3.612,3.864,3.458,3.397,3.2289999999999996,3.222,3.222,3.239,3.253,3.253,3.3160000000000003,3.278,3.2769999999999997,3.3089999999999997,3.265,3.2560000000000002,2.7969999999999997,2.785,2.379,2.3609999999999998,2.282,2.282,2.489,2.43
Phoenix-Mesa,2.306,2.342,2.4459999999999997,2.4459999999999997,2.353,2.636,2.615,2.614,2.605,2.694,2.6289999999999996,2.529,2.7110000000000003,2.7110000000000003,2.687,2.71,2.775,2.6919999999999997,2.6510000000000002,2.8369999999999997,2.779,2.865,2.838,2.84,2.6660000000000004,2.6060000000000003,2.736,2.846,2.846,2.813,2.688,2.637,2.617,2.645,2.655,2.68,2.6860000000000004,2.673,2.551,2.592,2.602,2.6289999999999996,2.522,2.5380000000000003,2.501,2.47,2.406,2.512,2.414,2.395,2.41,2.352,2.278,2.338,2.285,2.295,2.23,2.237,2.18,2.0909999999999997,2.113,2.089,1.91,1.98,1.98,1.909,1.85,1.845,1.9509999999999998,1.98,1.993,1.9509999999999998,1.952,1.921,2.006,1.926,1.8880000000000001,1.929,1.929,2.084,2.095,2.188,2.065,1.98,1.9080000000000001,1.9080000000000001,2.031,1.999,2.0180000000000002,1.99,2.016,2.001,1.983,2.102,2.0269999999999997,2.04,2.013,2.082,2.09,2.158,2.115,2.042,1.983,1.996,2.036,2.089,2.112,2.164,2.082,2.044,2.025,2.135,2.1390000000000002,2.135,2.104,2.138,2.026,2.0869999999999997,2.063,2.061,2.089,2.064,2.002,1.9369999999999998,1.954,1.996,1.883,1.9880000000000002,1.985,1.956,1.91,2.001,1.922,1.9169999999999998,1.901,1.8459999999999999,1.858,1.8459999999999999,1.9040000000000001,1.912,1.858,1.8780000000000001,1.755,1.719,1.74,1.806,1.7990000000000002,1.864,1.864
Pittsburgh,4.0760000000000005,4.039,4.197,4.197,4.197,4.367,4.6930000000000005,4.257,4.257,4.257,4.257,4.257,4.317,4.232,4.187,4.258,4.29,4.29,4.29,4.29,4.187,4.187,4.544,4.544,4.544,4.544,5.127000000000001,5.309,5.309,5.821000000000001,5.855,5.855,5.855,5.855,5.855,5.855,5.855,5.855,5.353,5.353,5.278,4.352,4.813,4.813,4.846,4.846,4.769,4.869,4.869,4.869,4.869,4.97,4.97,5.053999999999999,5.053999999999999,5.058,5.053,5.037,5.037,5.131,4.123,4.111000000000001,3.826,3.81,3.81,3.4610000000000003,3.236,3.358,2.992,2.992,3.089,2.96,3.0810000000000004,3.0810000000000004,3.4019999999999997,3.82,3.82,3.82,3.998,3.998,4.489,4.157,4.236000000000001,4.236000000000001,4.236000000000001,3.957,3.5789999999999997,3.4989999999999997,3.487,3.148,3.325,3.325,3.2889999999999997,2.91,2.841,2.841,2.853,2.853,2.853,2.853,2.642,3.197,3.197,2.912,2.853,2.543,2.5639999999999996,2.441,2.9619999999999997,3.1489999999999996,3.252,3.252,3.252,3.252,3.252,2.9739999999999998,2.9739999999999998,2.832,2.983,3.051,3.0410000000000004,3.0269999999999997,3.0269999999999997,2.636,2.636,2.228,2.613,2.5180000000000002,2.51,2.5340000000000003,2.705,2.6260000000000003,2.6830000000000003,2.655,2.4090000000000003,2.371,2.371,2.371,2.464,2.464,2.217,1.982,2.031,1.9869999999999999,1.864,1.848,1.646,1.702,1.7109999999999999
Portland,0.244,0.244,0.188,0.188,0.188,0.188,0.188,0.188,0.188,0.188,0.188,1.329,1.329,1.329,1.329,1.329,1.329,1.329,1.329,1.329,1.329,1.329,1.329,1.329,1.329,1.2329999999999999,1.0979999999999999,1.0979999999999999,1.0979999999999999,1.0979999999999999,1.0979999999999999,1.0979999999999999,1.429,1.429,1.4269999999999998,1.3840000000000001,1.3840000000000001,1.3840000000000001,1.3840000000000001,1.462,1.588,1.874,1.874,1.976,2.0340000000000003,1.864,1.829,1.8869999999999998,1.95,1.956,1.986,1.97,1.97,2.021,2.031,1.966,1.909,1.8630000000000002,1.778,1.69,1.8780000000000001,2.291,2.35,2.38,2.2969999999999997,2.334,2.355,2.323,2.248,2.2769999999999997,2.24,2.2569999999999997,2.31,2.0540000000000003,2.0540000000000003,2.059,1.8719999999999999,1.7269999999999999,1.7269999999999999,1.635,1.635,1.635,1.6569999999999998,1.5759999999999998,1.419,1.52,0.7759999999999999,0.7759999999999999,1.253,1.317,1.317,1.8330000000000002,1.796,2.0180000000000002,1.837,1.837,1.69,1.69,1.6869999999999998,1.675,1.749,1.749,1.736,1.6380000000000001,1.6369999999999998,1.6369999999999998,1.601,1.5919999999999999,1.45,1.355,1.411,1.4480000000000002,1.4480000000000002,1.4509999999999998,1.4609999999999999,1.2890000000000001,1.287,1.252,1.251,1.337,1.337,1.089,1.089,1.19,1.24,1.136,1.136,1.136,1.276,1.276,1.263,1.265,1.2930000000000001,1.308,1.235,1.226,1.829,1.508,1.3940000000000001,1.3969999999999998,1.3719999999999999,1.7309999999999999,1.6219999999999999,1.5630000000000002,1.527,1.5419999999999998,1.371,1.345,1.345
Raleigh,1.204,1.344,1.36,1.36,1.975,1.9780000000000002,1.9780000000000002,2.19,2.316,2.316,2.316,2.316,2.94,3.2489999999999997,3.0839999999999996,3.0839999999999996,3.23,3.1010000000000004,3.1010000000000004,3.1460000000000004,3.1460000000000004,2.944,3.056,3.088,3.088,3.088,3.1310000000000002,2.877,2.877,2.9610000000000003,3.022,3.022,3.168,3.168,3.1,3.1,3.7960000000000003,3.1060000000000003,2.761,2.761,2.781,2.5869999999999997,2.5869999999999997,2.5869999999999997,2.779,2.72,2.499,2.499,2.499,2.499,2.499,3.263,3.407,3.13,3.093,3.113,3.113,3.113,3.0260000000000002,2.9789999999999996,2.4219999999999997,2.568,2.568,2.735,2.735,2.735,1.751,1.751,1.848,1.794,1.8659999999999999,1.8659999999999999,1.797,1.811,1.811,2.6719999999999997,2.6719999999999997,2.6719999999999997,1.663,1.7369999999999999,1.7369999999999999,1.162,1.162,1.162,1.162,0.79,0.615,0.433,0.511,0.511,0.8690000000000001,0.8690000000000001,1.227,1.242,1.39,1.389,1.581,1.525,1.525,1.666,1.838,1.942,1.942,2.028,2.061,2.017,2.017,2.004,2.004,1.874,1.7519999999999998,1.604,1.675,1.675,1.454,1.706,1.705,1.8769999999999998,1.86,1.81,1.808,1.808,1.876,1.876,2.065,2.165,2.272,2.251,2.201,2.126,2.077,2.077,2.01,2.0269999999999997,2.029,2.102,2.102,2.077,2.04,1.666,1.686,1.666,1.6769999999999998,1.6269999999999998,1.7169999999999999,1.6580000000000001,1.6580000000000001,1.742,1.742
SaintLouis,2.7460000000000004,2.99,2.99,2.957,2.9410000000000003,2.9410000000000003,2.9139999999999997,3.0069999999999997,3.1060000000000003,3.1060000000000003,3.1060000000000003,2.862,3.093,3.2119999999999997,3.042,2.9330000000000003,2.9330000000000003,2.9330000000000003,3.0380000000000003,3.052,3.052,3.0989999999999998,2.9930000000000003,2.9589999999999996,2.9589999999999996,2.7,3.1039999999999996,3.1039999999999996,2.4330000000000003,2.4330000000000003,2.4330000000000003,2.4330000000000003,2.4330000000000003,1.307,1.6130000000000002,1.6130000000000002,2.149,2.149,2.149,2.076,2.467,2.467,2.467,2.9,2.9,2.658,2.658,2.658,2.658,2.64,2.737,2.728,2.845,2.845,2.929,2.79,2.785,2.77,2.639,2.5580000000000003,2.654,2.654,2.654,2.548,2.548,2.448,2.448,2.135,2.135,2.135,2.274,2.213,2.116,2.238,2.103,2.103,2.103,2.99,3.446,3.446,3.446,3.446,2.862,2.862,3.0810000000000004,3.0810000000000004,3.0810000000000004,3.0810000000000004,2.987,3.012,3.012,2.842,2.617,2.45,2.45,2.45,2.324,2.458,2.456,2.1180000000000003,2.1180000000000003,2.1180000000000003,2.138,2.185,2.076,2.072,1.955,2.0869999999999997,2.1109999999999998,1.966,2.002,2.173,2.173,2.099,2.059,2.059,2.128,2.114,2.101,2.1319999999999997,2.079,2.015,1.9080000000000001,1.912,2.012,1.97,1.804,1.79,1.8330000000000002,1.883,1.858,1.607,1.607,1.547,1.524,1.078,2.937,2.883,2.9010000000000002,2.508,2.508,2.274,2.21,2.1790000000000003,2.142,2.1319999999999997,2.059,2.059,2.059
SaltLakeCity,1.5719999999999998,1.5,1.578,1.534,1.4409999999999998,1.4409999999999998,1.439,1.46,1.46,1.41,1.3719999999999999,1.614,1.6380000000000001,1.621,1.401,1.294,1.4080000000000001,1.0959999999999999,1.148,1.183,1.183,1.186,1.1740000000000002,1.1740000000000002,1.11,1.113,0.604,0.862,0.868,0.799,0.8340000000000001,0.7879999999999999,0.7809999999999999,0.867,1.021,0.9890000000000001,1.234,1.242,1.238,1.331,1.229,1.365,1.271,1.479,1.589,1.561,1.645,1.422,1.446,1.315,1.48,1.337,1.338,1.341,1.446,1.545,1.449,1.571,1.391,1.389,1.41,1.41,1.6680000000000001,1.589,1.814,1.59,1.607,1.555,1.551,1.294,1.2919999999999998,1.359,0.43799999999999994,0.534,0.535,0.573,0.573,0.546,0.607,0.563,0.563,0.581,0.556,0.573,0.8320000000000001,0.833,1.642,1.6540000000000001,1.6840000000000002,1.7719999999999998,1.743,1.7169999999999999,1.781,1.6540000000000001,1.6909999999999998,1.52,1.52,1.5490000000000002,1.56,1.556,1.605,1.27,1.258,1.2590000000000001,1.338,1.3130000000000002,1.301,1.307,1.285,1.175,1.29,1.171,1.149,1.2009999999999998,1.205,1.122,1.122,1.127,1.141,1.07,1.143,1.1840000000000002,1.1640000000000001,1.153,1.2009999999999998,1.245,1.3330000000000002,1.3330000000000002,1.314,1.23,1.2009999999999998,1.239,1.226,1.234,1.194,1.126,1.05,1.025,1.232,1.3459999999999999,1.285,1.3769999999999998,1.3769999999999998,1.3769999999999998,1.492,1.473,1.421,1.385,1.385
SanAntonio,2.548,2.553,2.553,2.528,2.528,2.528,2.6,2.633,2.633,2.633,2.653,2.539,2.89,3.237,3.2310000000000003,3.2039999999999997,3.255,3.255,3.8360000000000003,3.293,3.293,3.02,3.02,3.142,2.98,2.985,2.985,2.7760000000000002,2.7760000000000002,2.7760000000000002,2.383,2.383,2.383,2.383,2.376,2.363,2.1790000000000003,2.378,1.985,2.1069999999999998,2.102,2.102,2.102,2.102,2.42,3.088,3.088,3.088,3.088,2.7969999999999997,2.826,2.793,2.782,2.6519999999999997,2.6260000000000003,2.658,2.53,2.53,2.461,2.074,2.074,2.074,2.074,2.059,2.221,2.117,1.974,1.974,1.605,1.605,1.605,1.7409999999999999,1.7409999999999999,1.367,1.367,1.367,1.123,1.123,1.412,1.413,1.3880000000000001,1.3519999999999999,1.3519999999999999,1.399,1.399,1.399,1.4169999999999998,1.4169999999999998,1.413,1.413,1.382,1.495,1.489,1.31,1.3030000000000002,1.225,1.517,1.536,1.944,2.095,2.095,2.095,2.095,2.08,2.036,2.093,2.1,2.105,2.012,2.012,2.234,2.199,2.157,2.1069999999999998,2.019,1.9869999999999999,1.9869999999999999,2.11,2.125,2.176,2.173,2.151,2.115,2.18,2.178,2.0469999999999997,2.009,1.943,1.8730000000000002,1.923,1.9340000000000002,1.834,1.577,1.646,1.4709999999999999,1.635,1.6340000000000001,1.663,1.659,1.66,1.6840000000000002,1.72,1.9780000000000002,1.99,1.98,2.003,2.121,2.092,2.162
SanDiego,2.963,2.9589999999999996,3.0589999999999997,3.0869999999999997,2.967,2.9189999999999996,2.9189999999999996,2.966,3.015,2.872,2.713,2.66,2.66,2.7110000000000003,2.6710000000000003,2.667,2.7239999999999998,2.467,2.4659999999999997,2.6,3.201,3.428,3.398,3.3569999999999998,3.84,3.6839999999999997,3.713,3.6,3.661,3.812,3.9010000000000002,3.931,3.931,3.951,3.678,3.4819999999999998,3.335,3.323,3.347,3.167,3.219,3.1310000000000002,3.069,2.932,2.8810000000000002,2.725,2.665,2.665,2.63,2.5780000000000003,2.5660000000000003,2.3609999999999998,2.1590000000000003,2.1590000000000003,2.263,2.191,2.07,2.064,1.906,1.9669999999999999,1.876,1.88,1.88,1.8330000000000002,1.83,1.839,1.839,1.87,1.87,1.7790000000000001,1.806,1.7790000000000001,1.6130000000000002,1.6280000000000001,1.311,1.659,1.656,1.656,1.594,1.595,1.726,1.726,1.859,1.859,1.982,1.946,1.965,1.94,2.01,2.01,2.025,2.022,1.994,2.0909999999999997,2.032,1.946,1.939,1.751,1.88,1.729,1.8319999999999999,1.774,1.7590000000000001,1.739,1.739,1.74,1.7480000000000002,1.764,1.757,1.743,1.786,1.788,1.817,1.751,1.635,1.5830000000000002,1.526,1.504,1.515,1.49,1.4409999999999998,1.473,1.416,1.324,1.3119999999999998,1.235,1.224,1.194,1.227,1.258,1.2,1.205,1.317,1.275,1.294,1.306,1.244,1.314,1.382,1.422,1.4380000000000002,1.444,1.4269999999999998,1.4040000000000001,1.385,1.4780000000000002,1.484,1.416,1.445
SanFrancisco-SanJose,3.3169999999999997,3.3169999999999997,3.5380000000000003,3.373,3.3819999999999997,3.23,3.522,3.522,3.522,3.8110000000000004,3.93,3.9339999999999997,3.9339999999999997,3.75,3.867,3.8939999999999997,3.8939999999999997,3.86,4.013999999999999,4.0760000000000005,4.352,4.146,4.146,4.277,4.12,3.5980000000000003,3.46,3.432,3.3810000000000002,3.178,3.594,3.5580000000000003,3.063,3.094,3.045,3.13,3.185,3.292,3.0189999999999997,2.8510000000000004,2.9810000000000003,3.137,3.292,3.3680000000000003,3.365,3.0060000000000002,2.825,3.201,3.235,3.2430000000000003,3.3810000000000002,3.5060000000000002,3.411,3.391,3.715,3.3989999999999996,3.359,3.134,3.0580000000000003,3.0389999999999997,3.0389999999999997,3.397,3.2680000000000002,3.217,3.0469999999999997,2.611,2.333,2.195,2.213,2.316,2.427,2.818,2.8739999999999997,2.8080000000000003,2.75,2.75,2.742,2.7760000000000002,2.7880000000000003,2.852,2.852,2.852,2.8339999999999996,2.6689999999999996,2.589,2.401,1.944,1.944,1.909,1.9509999999999998,2.021,2.031,2.0180000000000002,1.459,1.479,1.479,1.5290000000000001,1.526,1.797,1.781,1.946,1.7819999999999998,1.7819999999999998,1.921,1.921,1.6269999999999998,1.564,1.5959999999999999,1.574,1.569,1.5719999999999998,1.5659999999999998,1.5490000000000002,1.425,1.547,1.53,1.5430000000000001,1.555,1.429,1.422,1.518,1.655,1.6059999999999999,1.6780000000000002,1.68,1.702,1.702,1.725,1.756,1.63,1.659,1.7080000000000002,1.719,1.743,1.824,1.7890000000000001,1.723,1.735,1.67,1.676,1.625,1.625,1.6159999999999999,1.587,1.615,1.56,1.651,1.5730000000000002,1.5319999999999998
Seattle,1.5759999999999998,1.218,1.218,1.218,1.3030000000000002,1.3319999999999999,1.3319999999999999,1.3319999999999999,1.838,1.838,1.901,,,,,,2.7910000000000004,2.7910000000000004,1.186,1.186,1.186,1.186,1.186,1.186,1.186,2.596,2.596,2.596,2.596,2.596,2.596,2.588,3.431,3.543,3.4930000000000003,3.4930000000000003,3.4930000000000003,3.362,3.362,3.3569999999999998,4.172,3.6069999999999998,3.6069999999999998,3.92,3.972,3.972,3.938,3.6689999999999996,3.6689999999999996,3.7089999999999996,3.676,3.676,3.773,3.739,3.742,3.761,4.131,4.1819999999999995,3.826,3.68,3.9930000000000003,3.6319999999999997,3.6319999999999997,3.545,4.061,4.296,4.296,4.296,3.693,3.705,3.9539999999999997,4.342,4.327,4.335,4.335,4.1819999999999995,4.367,4.367,4.4110000000000005,4.209,4.209,4.209,4.209,4.575,4.631,4.479,3.78,3.682,2.094,1.869,1.8730000000000002,2.252,2.24,1.9880000000000002,1.892,1.9069999999999998,2.116,2.116,2.2230000000000003,2.2230000000000003,2.343,2.323,2.285,2.3169999999999997,2.417,2.417,2.323,2.331,2.347,2.48,2.5340000000000003,2.385,2.474,2.281,2.061,1.8030000000000002,1.861,1.916,1.464,1.429,1.429,1.4580000000000002,1.4580000000000002,1.765,1.808,1.818,1.776,1.673,1.704,1.796,1.78,1.768,1.736,1.767,1.8159999999999998,1.806,1.992,2.021,1.895,1.893,1.893,2.0069999999999997,2.005,2.032,2.032,2.072,2.072,2.079,2.079
Spokane,0.428,0.38799999999999996,0.38799999999999996,0.38799999999999996,0.38799999999999996,0.38799999999999996,0.38799999999999996,0.395,0.336,0.588,0.588,0.583,0.619,0.619,0.619,0.713,0.631,0.631,0.631,0.631,0.631,0.631,0.63,0.63,0.207,1.034,0.79,0.79,0.79,0.79,0.79,0.843,0.843,0.9990000000000001,1.272,1.272,1.2,1.2,1.2,1.177,1.165,1.3659999999999999,1.4,1.4469999999999998,1.4469999999999998,1.4809999999999999,1.4809999999999999,1.4809999999999999,1.496,1.472,1.464,1.526,1.526,1.526,1.54,1.581,1.28,1.2229999999999999,1.041,1.041,0.7809999999999999,0.804,0.804,0.7859999999999999,0.8809999999999999,0.491,0.491,0.491,0.846,0.83,0.9590000000000001,1.28,1.1079999999999999,1.004,1.276,1.271,1.281,1.281,1.281,1.26,1.26,1.26,1.2890000000000001,1.307,1.307,1.288,1.3159999999999998,1.726,2.34,1.6680000000000001,2.065,1.558,1.558,1.621,1.621,1.629,1.495,1.4669999999999999,1.5659999999999998,1.5659999999999998,1.38,1.38,1.37,1.382,1.291,1.217,1.206,1.206,1.0759999999999998,1.016,0.948,0.98,0.9570000000000001,0.8140000000000001,0.9420000000000001,1.0,1.015,0.955,1.075,1.156,1.1540000000000001,1.202,1.1520000000000001,1.115,1.176,1.2109999999999999,1.262,1.291,1.285,1.248,1.273,1.271,1.271,1.151,1.14,1.1420000000000001,1.1059999999999999,1.234,1.494,1.176,1.054,1.112,1.112,1.137,1.129,1.126,1.114,1.114,1.114
Tampa,1.545,1.9669999999999999,1.98,1.98,1.962,1.983,1.9880000000000002,1.986,2.275,2.292,2.4130000000000003,2.4019999999999997,2.489,2.5269999999999997,2.82,2.82,2.7560000000000002,2.884,2.767,2.884,2.909,2.908,2.908,2.7960000000000003,2.7960000000000003,2.745,2.785,2.781,2.763,2.656,2.656,2.542,2.349,2.218,2.22,2.114,2.036,2.036,2.029,2.029,2.333,2.32,2.293,2.338,2.369,2.43,2.47,2.4819999999999998,2.716,2.763,2.5860000000000003,2.734,2.512,2.591,2.496,2.0540000000000003,2.066,2.066,1.96,1.8419999999999999,1.6680000000000001,1.669,1.5019999999999998,1.4769999999999999,1.4769999999999999,1.805,1.811,1.903,1.8630000000000002,1.8659999999999999,1.936,1.8869999999999998,1.723,1.726,1.7990000000000002,1.8130000000000002,1.818,1.757,1.839,1.6969999999999998,1.455,1.5390000000000001,1.57,1.58,1.594,1.5030000000000001,1.5130000000000001,1.5930000000000002,1.5930000000000002,1.5930000000000002,1.5830000000000002,1.534,1.555,1.551,1.6640000000000001,1.464,1.318,1.256,1.242,1.177,1.168,1.091,1.047,1.047,1.399,1.392,1.4609999999999999,1.4809999999999999,1.501,1.463,1.722,1.8840000000000001,1.932,2.01,2.003,1.994,2.013,2.122,2.117,2.051,1.906,1.916,1.921,1.925,1.994,2.03,1.965,1.986,1.949,2.122,2.165,2.158,2.13,2.131,2.1430000000000002,2.322,2.54,2.576,2.576,2.526,2.5469999999999997,2.526,2.633,2.488,2.396,2.39,2.316,2.376,2.386
